ID,STATE_NAME,COUNTY,CITY,LATITUDE,LONGITUDE
1663,Arizona,Pinal,"Valley Farms",32.988333,-111.446667
1664,Arizona,Apache,Vernon,34.2575,-109.692222
1665,Arizona,Maricopa,Waddell,33.567285,-112.43869
1666,Arizona,Yuma,Wellton,32.749251,-114.176616
1667,Arizona,"La Paz",Wenden,33.8225,-113.540833
1668,Arizona,Navajo,"White Mountain Lake",34.348333,-109.996944
1669,Arizona,Navajo,Whiteriver,33.836944,-109.963611
1670,Arizona,Maricopa,Wickenburg,33.968611,-112.728889
1671,Arizona,Mohave,Wikieup,34.703333,-113.610556
1672,Arizona,Cochise,Willcox,32.372977,-109.863111
1673,Arizona,Coconino,Williams,35.249842,-112.190623
1674,Arizona,Mohave,"Willow Beach",35.8316,-114.4441
1675,Arizona,Apache,"Window Rock",35.680556,-109.051944
1676,Arizona,Gila,Winkelman,33.00572,-110.772682
1677,Arizona,Navajo,Winslow,35.16078,-110.511382
1678,Arizona,Maricopa,Wittmann,33.726425,-112.446578
1679,Arizona,Navajo,Woodruff,34.513333,-110.077778
1680,Arizona,Yavapai,Yarnell,34.414076,-112.62166
1681,Arizona,Gila,Young,34.101389,-110.963056
1682,Arizona,Maricopa,Youngtown,33.590751,-112.301305
1683,Arizona,Mohave,Yucca,34.872222,-114.148611
1684,Arizona,Yuma,Yuma,32.701507,-114.642362
